sku,prod,brand,rev90,n_ten,n_ord,fonte,erp_stock,supplier_stock,pos,costo,prezzo,comp_min,n_comp,floor_price,target_price,ricarico_target_pct,verdetto,cut_needed
981920933,SOLLIEVO FISIOLAX 90CPR,SVO,1251.38,10,62,MAGAZZINO,1,3820,,13.52,16.09,15.19,77,15.41,15.18,12.3,NON_POSIZIONABILE,0
943942452,TANNIDIN PLUS 30CPR MAST,"",1235.58,5,26,grossista,0,345,5,23.79,27.88,28.77,39,27.12,28.76,20.9,STANDALONE,0
935513390,VIVIFAST 20CPR,NZH,1224.23,5,16,grossista,0,313,7,26.80,31.08,31.10,40,30.55,31.09,16.0,STANDALONE,0
941999094,PROLIFE 10 FORTE 12FL 8ML,PRL,1205.19,8,115,MAGAZZINO,17,414,,4.51,5.37,6.08,63,5.32,6.07,34.6,STANDALONE,0
984896656,SYREL 30CPS MOLLI,0BS,1204.65,8,38,MAGAZZINO,1,540,,14.99,18.44,18.20,46,17.09,18.19,21.3,VIA_PC,0.25
905603066,AMINOTROFIC 30BUSTE,A3O,1198.42,7,31,MAGAZZINO,1,2296,,26.27,30.45,19.39,59,29.95,19.38,-26.2,NON_POSIZIONABILE,0
951343856,NERADIN 112CPS,"",1190.11,4,17,grossista,0,81,,63.18,0.00,69.40,26,70.76,69.39,9.8,NON_POSIZIONABILE,0
042386348,BRUFEN ANALGESICO*12CPR 400MG,BFE,1188.34,9,158,MAGAZZINO,79,1101,,5.70,6.95,5.52,54,6.72,5.51,-3.3,NON_POSIZIONABILE,0
981248293,TOPIALYSE HUILE LAV 1L NF,SVR,1188.09,6,73,grossista,0,809,,13.36,15.90,12.90,61,15.23,12.89,-3.5,NON_POSIZIONABILE,0
988829305,COLLAGE SKIN 30STICK,BRD,1184.27,2,26,grossista,0,100,,22.36,0.00,29.69,15,25.49,29.68,32.7,REINSERISCI_prezzo_fb,0
933302147,EZIMEGA PLUS 20CPS MOLLI,EZI,1181.91,7,25,grossista,0,627,,17.05,20.46,18.69,54,19.44,18.68,9.6,NON_POSIZIONABILE,0
930503343,FISIOTON 20FL 15ML,"",1181.60,4,21,grossista,0,373,9,25.56,29.67,29.61,35,29.14,29.60,15.8,VIA_PC,0.07
023358068,GEFFER*OS GRAT EFF 24BUST 5G,GFF,1178.11,9,84,MAGAZZINO,26,2051,,9.79,11.94,12.39,65,11.55,12.38,26.5,STANDALONE,0
950909996,IALUTEC RED 20 FIALE MONODOSE,"",1171.85,4,20,grossista,0,107,,24.00,0.00,31.17,30,27.36,31.16,29.8,REINSERISCI_prezzo_fb,0
951122276,"PEROVIAL 0,8% 16MG 2ML AGO G27","",1166.81,1,8,grossista,0,6,,68.43,0.00,80.74,10,76.64,80.73,18.0,REINSERISCI_prezzo_fb,0
975359720,ASUDYN 60CPR,TBF,1164.92,6,23,grossista,0,106,8,32.21,37.05,32.90,34,36.08,32.89,2.1,NON_POSIZIONABILE,0
022816021,"SOMATOLINE*EMULS 30BS 0,1+0,3%",SOM,1163.30,5,31,grossista,0,216,,38.74,45.72,39.54,68,43.39,39.53,2.0,NON_POSIZIONABILE,0
970489593,COLILEN IBS 96OPR,ABO,1161.69,8,36,grossista,0,439,,24.29,29.15,27.62,73,27.69,27.61,13.7,NON_POSIZIONABILE,0
951038746,KROMIA FB LIPOSOMIALE 15ML,"",1157.72,2,22,grossista,0,110,,50.13,0.00,59.14,23,56.15,59.13,18.0,REINSERISCI_prezzo_fb,0
975867755,OMEGA 3 KRILL OIL SALUGEA60PRL,S0U,1147.73,5,18,grossista,0,238,8,31.71,36.66,38.32,34,35.52,38.31,20.8,STANDALONE,0
938796733,MACULAR B FORTE 20CPR,MUA,1144.04,6,28,grossista,0,717,,16.62,19.95,21.89,54,18.95,21.88,31.6,STANDALONE,0
950991923,GLIALIA SOSPENSIONE ORAL20BUST,"",1136.32,4,17,grossista,0,249,9,25.07,29.93,31.65,23,28.58,31.64,26.2,STANDALONE,0
949697318,BUONERBE FORTE 90CPR,BSL,1112.79,6,31,grossista,0,365,,12.55,0.00,15.73,27,14.31,15.72,25.3,REINSERISCI_prezzo_fb,0
986173437,ENTEROLACTIS DUO INUL 20BUST,ENO,1092.16,8,45,grossista,0,1062,,14.41,17.72,16.87,63,16.43,16.86,17.0,VIA_PC,0.86
942980588,MICRONAM 30CPR,"",1072.63,3,26,MAGAZZINO,1,188,,21.29,25.86,23.92,34,24.26,23.91,12.3,NON_POSIZIONABILE,0
943303279,GASTROVOM CANE GATTO GEL 50ML,"",1064.85,7,54,grossista,0,1337,,11.75,13.42,14.05,55,13.40,14.04,19.5,STANDALONE,0
971528195,BLUYAL 10ML,BLY,1063.22,7,35,MAGAZZINO,3,100,,13.96,16.05,13.52,54,15.91,13.51,-3.2,NON_POSIZIONABILE,0
934388620,MILESAX 14BUST,ONH,1057.09,8,33,MAGAZZINO,1,3714,,16.65,19.49,20.77,61,18.99,20.76,24.7,STANDALONE,0
947462432,ADVANCED OMEGA D3 120PRL SOFT,SLG,1055.38,5,21,grossista,0,945,,28.60,34.32,32.57,51,32.60,32.56,13.8,NON_POSIZIONABILE,0
971635735,DULCOSOFT POLVERE 20BUST,DCX,1049.40,8,51,MAGAZZINO,24,995,,7.59,9.03,10.29,76,8.96,10.28,35.4,STANDALONE,0
042583029,CASENLAX*OS POLV 20BUST 10G,XJJ,1039.78,4,25,MAGAZZINO,1,348,,10.91,13.31,12.49,48,12.44,12.48,14.4,VIA_PC,0.83
945075935,ARTROSULFUR VISC 16BUST,UCH,1036.35,3,18,MAGAZZINO,1,1005,,20.09,23.50,24.82,50,22.90,24.81,23.5,STANDALONE,0
028742031,RINOCALYPTOL*SPRAY NAS FL 15ML,RYN,1032.40,6,74,MAGAZZINO,5,278,,4.95,6.04,4.96,48,5.84,4.95,0.0,NON_POSIZIONABILE,0
942579309,NEUROGEN PET ULTRA 30CPR,NBF,1029.93,6,27,grossista,0,650,,18.51,21.48,23.42,49,21.10,23.41,26.5,STANDALONE,0
986741357,POLASE CLASSICO 60CPR,POE,1028.40,8,38,MAGAZZINO,67,1490,,10.54,12.13,14.70,74,12.01,14.69,39.4,STANDALONE,0
989894530,PREMIER CRU CREMA RICCA RIC,CAU,1027.70,5,21,grossista,0,41,,61.48,73.77,50.50,28,68.86,50.49,-17.9,NON_POSIZIONABILE,0
980126318,VITREOBEN 20BUST,OAA,1027.51,5,27,MAGAZZINO,1,296,,18.95,23.03,21.93,45,21.61,21.92,15.7,VIA_PC,1.11
947228209,ERYFOTONA AK-NMSC FLUID 50ML,"",1026.78,7,35,grossista,0,334,,23.81,27.86,26.91,54,27.14,26.90,13.0,NON_POSIZIONABILE,0
981928171,OLEA K2 GOCCE 20ML,HN0,1026.44,6,39,grossista,0,4497,,17.88,21.45,19.43,41,20.38,19.42,8.6,NON_POSIZIONABILE,0
979945540,RIPANERV 45CPR,HPE,1025.98,6,14,MAGAZZINO,1,69,,44.50,54.06,45.12,26,49.83,45.11,1.4,NON_POSIZIONABILE,0
976392225,PHYSIOMANCE GLUCO 3 90CPR,"",1022.63,2,24,grossista,0,112,,36.45,41.92,44.97,30,40.82,44.96,23.3,STANDALONE,0
976335291,YOVIS FLACONCINI 10FL OS,YOV,1020.18,10,69,MAGAZZINO,169,4052,,6.83,8.40,9.84,87,8.06,9.83,43.9,STANDALONE,0
925205256,PHYTO PHYTOPHANERE 1+1,PHY,997.40,5,31,grossista,0,1134,,23.76,28.51,24.90,52,27.09,24.89,4.8,NON_POSIZIONABILE,0
931774119,CLIN 4000 30BUST,"",993.84,5,26,grossista,0,722,10,14.98,17.64,19.92,45,17.08,19.91,32.9,STANDALONE,0
940037601,FUSION WATER MAGIC REP SPF50,ISD,992.61,5,33,grossista,0,175,,23.73,27.76,26.23,38,27.05,26.22,10.5,NON_POSIZIONABILE,0
950082065,ENTERELLE PLUS 48CPS,"",992.12,7,38,MAGAZZINO,1,213,,25.14,30.54,25.45,45,28.65,25.44,1.2,NON_POSIZIONABILE,0
927385219,CONVEEN OPTIMA GUAINA 28MM 30P,CNV,987.45,1,19,grossista,0,12,7,48.65,58.03,58.04,29,54.49,58.03,19.3,STANDALONE,0
015784097,BIOCHETASI*OS GRAT EFF 18BUST,BCH,981.93,10,81,MAGAZZINO,72,1595,,9.39,11.46,12.33,63,11.08,12.32,31.2,STANDALONE,0
920014040,SOMNOFIT ANTIRUSSAMENTO 1PZ,"",980.26,2,19,grossista,0,29,8,47.00,53.70,58.27,24,52.64,58.26,24.0,STANDALONE,0
909317479,APTODIN PLUS RETARD 30CPR,"",974.32,4,23,grossista,0,1022,9,25.10,29.43,29.61,46,28.61,29.60,17.9,STANDALONE,0
950222556,VITREONORM TASK 20STICK,"",967.36,3,21,grossista,0,187,,12.35,0.00,16.43,25,14.08,16.42,33.0,REINSERISCI_prezzo_fb,0
987681448,SARCOBASE 30BUST,ABG,965.19,5,25,MAGAZZINO,1,257,,33.07,40.18,36.07,33,37.03,36.06,9.0,NON_POSIZIONABILE,0
934322280,MELIVEN 3 30CPR,MLV,964.36,4,24,MAGAZZINO,1,511,,16.74,20.34,19.08,44,19.09,19.07,13.9,NON_POSIZIONABILE,0
974021418,PROSTYM 30CPS,0TF,963.08,5,20,grossista,0,157,8,20.52,23.86,27.27,38,23.39,27.26,32.8,STANDALONE,0
937494502,CONVEEN OPTIMA GUAINA 35MM 30P,CNV,962.76,2,17,grossista,0,28,11,48.65,58.35,53.80,34,54.49,53.79,10.6,NON_POSIZIONABILE,0
944898105,CETILAR TAPE STRISCIA ADES ANE,CE9,957.66,4,43,MAGAZZINO,3,545,,20.11,23.52,18.38,60,22.92,18.37,-8.7,NON_POSIZIONABILE,0
978476101,KIJIMEA COLON IRRITAB PRO28CPS,KJI,952.73,6,31,grossista,0,517,,27.68,32.38,30.43,45,31.56,30.42,9.9,NON_POSIZIONABILE,0
952089175,ATEROSTAR COLESTEROLO 30CPR,EA9,944.82,6,21,grossista,0,228,,15.90,0.00,20.59,31,18.13,20.58,29.4,REINSERISCI_prezzo_fb,0
989319746,RESPECTA 10CPS,"",944.26,6,28,grossista,0,426,8,12.97,15.29,17.25,34,14.79,17.24,32.9,STANDALONE,0
986286932,CISTIFLUX PLUS 14BUST,CFX,942.15,10,53,MAGAZZINO,1,2468,,12.13,13.95,14.19,73,13.83,14.18,16.9,STANDALONE,0
972525240,FOLAMET 30CPR 500MG,ABH,934.30,4,26,grossista,0,532,9,20.90,24.57,26.29,39,23.83,26.28,25.7,STANDALONE,0
987822069,EUREKOL MACULA 30CPS ACIDORES,"",932.34,6,17,grossista,0,145,,20.59,23.89,24.00,39,23.47,23.99,16.5,STANDALONE,0
940037649,TRANSPARENT SPRAY WET SKIN 30,ISD,928.93,3,33,grossista,0,114,,22.22,25.77,24.53,36,25.33,24.52,10.4,NON_POSIZIONABILE,0
930957067,OMK1 SOLUZIONE OFT STER 10ML,OK1,925.75,7,26,grossista,0,1002,9,12.58,14.65,16.73,45,14.34,16.72,32.9,STANDALONE,0
983742976,VITAMINA B12 IBSA 30FILM ORALI,0BS,923.41,8,35,MAGAZZINO,1,1044,,16.27,19.84,15.83,71,18.55,15.82,-2.8,NON_POSIZIONABILE,0
976202717,CRISPACT 30STICK OROSOLUBILI,PHX,922.57,4,27,grossista,0,670,9,21.87,25.57,26.80,35,24.93,26.79,22.5,STANDALONE,0
983364959,DINAMINA FLACONE 60G BUONAPET,VJS,922.47,1,25,grossista,0,184,,22.34,26.81,25.76,35,25.47,25.75,15.3,VIA_PC,1.06
970150900,GLIALIA 400MG+40MG 60CPR,0P9,917.70,4,26,MAGAZZINO,1,5213,,28.06,32.83,30.41,49,31.99,30.40,8.3,NON_POSIZIONABILE,0
982946182,GENESI DOL 14BUST MONODOSE,FHH,915.86,5,18,grossista,0,418,9,18.22,21.37,23.49,33,20.77,23.48,28.9,STANDALONE,0
926025913,MERITENE FORZA/VITAL CIOC 270G,MER,911.79,6,26,grossista,0,1985,,11.48,14.13,13.56,60,13.09,13.55,18.0,VIA_PC,0.58
945150377,ESTETIC FORMULA 60TAV,SLG,903.96,6,31,MAGAZZINO,1,723,,24.05,29.94,26.88,58,27.41,26.87,11.7,NON_POSIZIONABILE,0
974109338,CERAVE CREMA IDRATANTE 454G,CV9,900.51,10,51,MAGAZZINO,13,626,,12.55,14.86,16.79,75,14.31,16.78,33.7,STANDALONE,0
951150022,DIKIROGEN ZERO 30CPR,"",899.53,4,25,MAGAZZINO,1,200,,16.61,0.00,21.75,34,18.94,21.74,30.9,REINSERISCI_prezzo_fb,0
951552557,TIMOB 30STICKPACK 10ML,"",897.61,3,20,grossista,0,149,,26.25,0.00,34.52,23,29.93,34.51,31.5,REINSERISCI_prezzo_fb,0
940536016,AMINOMS 30BUST,"",897.05,2,17,MAGAZZINO,1,252,,26.53,32.24,30.78,34,30.25,30.77,16.0,VIA_PC,1.47
912111111,PHYSIOMANNA LAXDEPUR MANNITE,YP4,895.97,5,20,grossista,0,490,,10.57,12.26,13.94,40,12.05,13.93,31.8,STANDALONE,0
932501392,MELILAX ADULTI 6MICROCLISMI,ABO,895.82,9,38,MAGAZZINO,1,1147,,7.34,9.03,8.88,72,8.66,8.87,20.8,VIA_PC,0.16
940037637,TRANSPARENT SPRAY WET PEDIAT50,ISD,886.08,3,36,grossista,0,150,9,21.68,25.57,24.87,33,24.72,24.86,14.7,VIA_PC,0.71
974058327,VISCAPLUS CANOVA 60CPS,CA1,884.40,7,18,grossista,0,294,7,33.30,38.64,34.93,39,37.30,34.92,4.9,NON_POSIZIONABILE,0
950956817,COLIPRAL 30CPS,"",881.01,5,25,grossista,0,135,,14.54,0.00,17.91,24,16.58,17.90,23.1,REINSERISCI_prezzo_fb,0
982182331,YMEA 8IN1 30CPR,YME,880.60,4,27,grossista,0,335,,26.07,31.28,28.35,48,29.72,28.34,8.7,NON_POSIZIONABILE,0
987656194,GOLD COLLAGEN ARTRON EXTR 10FL,"",880.17,2,11,grossista,0,112,,33.79,40.55,31.80,36,37.84,31.79,-5.9,NON_POSIZIONABILE,0
986106817,ZIMER 1200 30BUST,"",878.75,5,22,grossista,0,558,6,23.99,28.03,30.71,23,27.35,30.70,28.0,STANDALONE,0
904239910,PSYLLOGEL FIBRA ARA ROS VASO,PSY,876.62,9,53,MAGAZZINO,6,976,,9.33,11.47,12.13,80,11.01,12.12,29.9,STANDALONE,0
951149968,AXIGAB 90CPR,"",874.66,3,30,grossista,0,186,,23.29,0.00,30.90,31,26.55,30.89,32.6,REINSERISCI_prezzo_fb,0
942002926,ISDINCEUTICS AGE REVERSE 50ML,ISD,869.38,2,15,grossista,0,3,,71.04,85.25,62.63,38,79.56,62.62,-11.9,NON_POSIZIONABILE,0
979043104,EUFORTYN COLESTEROLO PLUS30CPR,1EU,865.38,6,27,MAGAZZINO,1,2754,,16.19,19.67,18.95,52,18.46,18.94,17.0,VIA_PC,0.73
035618204,MOMENTACT*30CPR RIV 400MG,MMT,863.66,9,84,MAGAZZINO,25,865,,9.23,11.26,11.49,48,10.89,11.48,24.4,STANDALONE,0
943911469,ISDINCEUTICS AGE REVERSE NIGHT,ISD,856.22,2,15,grossista,0,14,,72.99,87.59,70.74,36,81.75,70.73,-3.1,NON_POSIZIONABILE,0
934416619,DICOFLOR ELLE 28CPS,DLL,847.39,4,24,grossista,0,1005,,21.68,25.15,20.94,55,24.72,20.93,-3.5,NON_POSIZIONABILE,0
985826243,VITAMINA D3 IBSA 2000UI 30FILM,0BS,844.85,10,50,MAGAZZINO,5,1610,,9.30,11.43,10.88,83,10.97,10.87,16.9,NON_POSIZIONABILE,0
903204941,RELAXCOL 36CPS,CR3,842.15,8,33,MAGAZZINO,1,697,,15.40,18.71,19.02,48,17.56,19.01,23.4,STANDALONE,0
935034405,EMACRIT 30CPS,PHN,833.57,8,29,MAGAZZINO,1,1083,,14.60,17.37,19.11,51,16.64,19.10,30.8,STANDALONE,0
987842251,PROEVO 500 CRONO 15CPS,"",831.41,4,13,grossista,0,194,7,15.92,18.69,19.58,33,18.15,19.57,22.9,STANDALONE,0
947073716,RILASTIL XEROLACT BALS SP400ML,RIL,824.37,3,36,grossista,0,66,,16.40,0.00,13.80,38,18.70,13.79,-15.9,NON_POSIZIONABILE,0
041545031,GAVISCON BRUCIORE IND*24BS ME,GVN,820.68,8,82,MAGAZZINO,1,980,,9.08,11.07,10.46,59,10.71,10.45,15.1,NON_POSIZIONABILE,0
990043996,BIOFLOR 30CPS VEGETALI,"",816.13,4,19,grossista,0,390,,21.18,0.00,26.29,30,24.15,26.28,24.1,REINSERISCI_prezzo_fb,0
023673092,IMODIUM*12CPR OROSOL 2MG,IMD,814.51,4,54,MAGAZZINO,9,750,,9.79,11.94,10.46,54,11.55,10.45,6.7,NON_POSIZIONABILE,0
977790854,DISCOLORATION DEFENSE SERUM,SKI,811.82,2,8,MAGAZZINO,1,0,,98.83,115.63,87.44,25,110.69,87.43,-11.5,NON_POSIZIONABILE,0
989687999,FORMOLINE L112 EXTRA 64CPR,BFC,811.52,4,11,grossista,0,101,,39.34,0.00,48.40,23,44.06,48.39,23.0,REINSERISCI_prezzo_fb,0
943804082,ZETA ARTRO CUR 30CPR,ERZ,811.00,5,22,grossista,0,760,,17.17,19.92,20.96,46,19.57,20.95,22.0,STANDALONE,0
979795933,ACCU-CHEK INSTANT 25 STRIPS,ACK,808.17,1,36,MAGAZZINO,1,1234,,11.05,13.15,13.02,38,12.60,13.01,17.7,VIA_PC,0.14
972264408,YOVIS CAPS 10CPS,YOV,807.48,8,59,MAGAZZINO,85,2977,,6.78,8.33,9.49,89,8.00,9.48,39.8,STANDALONE,0
943256659,TIOCRONAL REDOX 20CPR,TCN,805.16,3,16,grossista,0,239,9,21.21,24.72,25.90,43,24.18,25.89,22.1,STANDALONE,0
987718792,ORALB POWER ORAL CENTER+IO6,ORA,803.89,2,7,grossista,0,69,7,153.05,180.23,139.84,24,171.42,139.83,-8.6,NON_POSIZIONABILE,0
942644321,LACTOFLORENE CIST 20BUST,LCF,803.63,9,43,MAGAZZINO,1,803,,9.44,11.61,12.77,69,11.14,12.76,35.2,STANDALONE,0
971268949,ATODERM HUILE DE DOUCHE 1L,BDM,796.74,6,42,MAGAZZINO,1,1869,,14.49,17.25,13.85,55,16.52,13.84,-4.5,NON_POSIZIONABILE,0
951375625,CARDIOL FORTE 30SOFTGEL NF,"",796.28,5,16,grossista,0,575,,17.22,0.00,20.22,33,19.63,20.21,17.4,REINSERISCI_prezzo_fb,0
980635142,KELUAL DS SHAMPOO FORFORA SEV,DUC,795.72,10,53,MAGAZZINO,14,3879,,10.94,13.46,12.89,56,12.48,12.88,17.7,VIA_PC,0.58
909468389,GALIUM 30ML GTT HEEL,GNA,794.88,4,39,MAGAZZINO,1,281,,14.84,17.66,17.18,53,16.92,17.17,15.7,VIA_PC,0.49
925820793,MICRONIL DOL 30BUST,0T1,794.28,4,15,grossista,0,137,7,37.62,44.14,45.58,42,42.13,45.57,21.1,STANDALONE,0
982981680,ANTHELIOS FAMILY SPR 50+ 300ML,LAR,794.24,7,44,grossista,0,640,,15.84,19.00,16.58,54,18.06,16.57,4.6,NON_POSIZIONABILE,0
950912865,EPICUROS 20CPR,"",794.11,3,13,grossista,0,24,,20.66,0.00,27.85,21,23.55,27.84,34.8,REINSERISCI_prezzo_fb,0
943372843,PRINCIPIUM B12 1000 60CPR SUBL,PCM,793.62,4,38,grossista,0,873,5,11.00,12.97,15.30,46,12.54,15.29,39.0,STANDALONE,0
930880632,LEVIAPROST 30CPS,E0F,790.63,5,16,grossista,0,344,8,22.04,25.78,26.87,49,25.13,26.86,21.9,STANDALONE,0
947485746,CARDIOLIPID 10 PLUS 30CPR,SHD,790.13,7,26,MAGAZZINO,1,5248,,18.96,20.37,19.66,50,21.62,19.65,3.6,NON_POSIZIONABILE,0
931118158,ENTEROSGEL SOSP ORALE 225G,GNA,789.48,6,30,MAGAZZINO,1,556,,18.06,20.77,19.12,63,20.59,19.11,5.8,NON_POSIZIONABILE,0
942210170,PICNOVEN DREN 100CPR,BID,787.80,5,20,grossista,0,147,,26.47,30.25,34.51,37,30.18,34.50,30.3,STANDALONE,0
950082053,SEROBIOMA 48CPS,"",787.51,6,25,grossista,0,192,,23.73,28.47,25.45,40,27.05,25.44,7.2,NON_POSIZIONABILE,0
951273907,CONDROMAX FORTE 10BUST,"",784.68,3,16,grossista,0,106,,19.11,0.00,25.35,26,21.79,25.34,32.6,REINSERISCI_prezzo_fb,0
042822027,"FROBEN GOLA*NEBUL 15ML 0,25%",FRO,783.56,10,104,MAGAZZINO,19,150,,4.79,5.84,6.65,64,5.65,6.64,38.6,STANDALONE,0
984872756,DAOSIN 30CPR,3C6,782.49,5,18,grossista,0,274,,23.84,28.60,23.86,42,27.18,23.85,0.0,NON_POSIZIONABILE,0
922378221,FLOGOPROST 30CPR,"",780.88,6,14,grossista,0,75,,21.34,24.75,28.25,26,24.33,28.24,32.3,STANDALONE,0
943319273,PRINCIPIUM COLLAGENE MAR20BUST,PCM,780.11,5,14,MAGAZZINO,1,273,,24.26,29.47,27.37,41,27.65,27.36,12.8,NON_POSIZIONABILE,0
988948497,GABADIN 30CPR,"",776.85,3,10,grossista,0,335,9,22.22,25.59,25.60,37,25.33,25.59,15.2,STANDALONE,0
943317937,LILITH CREMA VAGINALE 30ML,UDM,776.00,7,32,grossista,0,627,,16.13,18.87,19.40,42,18.39,19.39,20.2,STANDALONE,0
947434914,ESTER C PLUS 1000 90TAV,SLG,769.11,4,18,grossista,0,853,,28.56,34.27,31.42,53,32.56,31.41,10.0,NON_POSIZIONABILE,0
987437187,POLASE ARANCIA 36BUST PROMO,"",768.98,6,44,MAGAZZINO,31,325,,9.90,12.18,14.84,62,11.68,14.83,49.8,STANDALONE,0
951590431,FILORGA TIME FILLER INTENS 5XP,F1G,765.43,1,19,grossista,0,45,,50.56,0.00,39.57,25,56.63,39.56,-21.8,NON_POSIZIONABILE,0
902549652,PSYLLOGEL FIBRA ARA RO 20BUST,PSY,764.30,9,50,grossista,0,2193,,8.35,10.27,9.47,77,9.85,9.46,13.3,NON_POSIZIONABILE,0
974373159,ENTERELLE PLUS 24CPS,ERL,763.20,8,53,MAGAZZINO,1,418,,12.74,15.67,13.99,68,14.52,13.98,9.7,NON_POSIZIONABILE,0
985575430,INAD 30CPR,OFH,759.05,4,15,grossista,0,437,6,18.41,21.62,20.29,36,20.99,20.28,10.2,NON_POSIZIONABILE,0
944781487,CURCUMINA REDOX 30CPS,SLG,756.48,3,12,grossista,0,163,,37.76,45.32,36.25,38,42.29,36.24,-4.0,NON_POSIZIONABILE,0
984906002,DIVERTIX 30CPR,NAD,751.52,4,15,grossista,0,328,9,16.10,18.99,21.32,38,18.35,21.31,32.4,STANDALONE,0
931345589,RISCHIARIL FORTE 10BUST,0Z8,749.43,6,12,grossista,0,3299,,17.09,20.17,19.75,60,19.48,19.74,15.5,VIA_PC,0.43
949993873,COLLAGENDEP INTENSE FIL INTENS,ERZ,747.10,2,10,grossista,0,30,,73.47,0.00,79.90,24,82.29,79.89,8.7,NON_POSIZIONABILE,0
984812382,ALENIL Q 30CPR,"",746.99,4,16,grossista,0,320,7,19.11,22.38,24.29,37,21.79,24.28,27.1,STANDALONE,0
943802052,BROMELINA PLUS 60CPS,SLG,744.99,7,29,grossista,0,1591,,20.93,25.12,25.39,57,23.86,25.38,21.3,STANDALONE,0
973076247,MILL&JOY TEVA 100CPR,MJJ,744.87,5,33,MAGAZZINO,8,783,,14.14,17.62,15.75,42,16.11,15.74,11.3,NON_POSIZIONABILE,0
970458360,"ACUVAL AUDIO 14BUST 1,8G OS",ACV,744.72,6,16,MAGAZZINO,1,1123,,16.14,18.88,18.19,49,18.40,18.18,12.6,NON_POSIZIONABILE,0
974034439,BIOCHETASI DIGESTIONE POC18CPR,BCH,743.87,10,74,MAGAZZINO,32,2245,,6.09,7.50,8.15,75,7.19,8.14,33.7,STANDALONE,0
931370567,PROPOSTA MONO 30CPS,UBL,743.69,3,13,grossista,0,582,10,19.07,22.47,24.50,50,21.74,24.49,28.4,STANDALONE,0
986286906,ENTEROLACTIS BEVIBILE 12FL,ENO,743.38,10,48,grossista,0,482,,7.93,9.76,7.85,70,9.36,7.84,-1.1,NON_POSIZIONABILE,0
978582765,EUCERIN SUN GEL DRY TOUCH 50+,EUC,742.92,4,53,grossista,0,128,,14.29,17.57,13.49,40,16.29,13.48,-5.7,NON_POSIZIONABILE,0
931543639,LEGART MAXI 60CPR,0R4,742.20,4,12,grossista,0,253,7,39.90,46.16,46.50,39,44.69,46.49,16.5,STANDALONE,0
989355918,ESOXX DEFENCE 30CPR MASTIC,ESX,740.81,6,22,grossista,0,378,,17.67,20.49,20.96,39,20.14,20.95,18.6,STANDALONE,0
942860279,FILME GYNO V12 12OV,FIL,739.38,4,18,MAGAZZINO,1,258,,21.00,25.51,24.57,40,23.94,24.56,17.0,VIA_PC,0.95
979683455,HELIOCARE 360 PLUS 30CPS,HEL,739.17,6,25,MAGAZZINO,2,0,,23.34,27.31,23.87,45,26.61,23.86,2.2,NON_POSIZIONABILE,0
900996366,VEA SPRAY ECOL 100ML,VEA,738.25,8,33,MAGAZZINO,2,1099,,19.79,23.15,20.24,51,22.56,20.23,2.2,NON_POSIZIONABILE,0
951246901,UTIVAL 28BUST,"",738.05,6,18,grossista,0,161,,34.61,0.00,39.53,31,38.76,39.52,14.2,REINSERISCI_prezzo_fb,0
023547060,RINOGUTT*SPRAY NASALE 10ML EU,RTT,736.06,5,16,MAGAZZINO,3,276,,6.77,8.25,7.79,51,7.98,7.78,14.9,NON_POSIZIONABILE,0
949898035,BROVAS 1000 30CPR,AGA,734.25,6,19,MAGAZZINO,1,476,,21.05,0.00,23.56,27,24.00,23.55,11.9,NON_POSIZIONABILE,0
904266210,PROFLUSS 15CPS,KON,732.04,7,30,MAGAZZINO,2,2611,,16.14,18.88,20.25,62,18.40,20.24,25.4,STANDALONE,0
989666298,ZZZQUIL SONNO TUTTA NOTTE28CPR,VCK,729.48,7,36,MAGAZZINO,1,1272,,12.09,14.87,12.06,50,13.78,12.05,-0.3,NON_POSIZIONABILE,0
951501408,ADCMYFOLIC 30CPR,"",727.71,4,17,grossista,0,178,,15.05,0.00,21.39,20,17.16,21.38,42.1,REINSERISCI_prezzo_fb,0
945119865,TANNISOL CREMA SPF50+ SUN INTO,"",724.95,3,20,grossista,0,253,5,25.05,29.42,31.67,30,28.56,31.66,26.4,STANDALONE,0
944698707,SIDERAL MED 28BUST,0Y4,721.90,4,13,grossista,0,171,8,27.24,32.03,33.75,41,31.05,33.74,23.9,STANDALONE,0
988826956,NCEF REVITALIZE CREAM 50ML,"",720.37,1,14,grossista,0,186,,61.99,74.39,55.83,34,69.43,55.82,-10.0,NON_POSIZIONABILE,0
977802976,REDUCE-CPP 30CPR,"",720.33,4,12,grossista,0,75,8,26.30,30.53,26.60,37,29.98,26.59,1.1,NON_POSIZIONABILE,0
990000010,CERVIX 30CPS GASTRORESISTENTI,"",719.12,4,15,grossista,0,46,,22.58,0.00,30.02,26,25.74,30.01,32.9,REINSERISCI_prezzo_fb,0
983039951,AVENE SOL FLUIDO SPF50+ 50ML,AVE,718.91,4,62,grossista,0,86,,12.96,15.94,12.59,53,14.77,12.58,-2.9,NON_POSIZIONABILE,0
970452049,VITAMINA D 2000 UI 168CPR MAST,ME1,718.81,10,28,grossista,0,949,,21.67,26.00,22.46,55,24.70,22.45,3.6,NON_POSIZIONABILE,0
951468634,CONDROGEN ADULT&SPORT 60STICK,1N2,717.55,2,16,grossista,0,17,,43.82,0.00,51.56,28,49.08,51.55,17.6,REINSERISCI_prezzo_fb,0
