sku,nome,click7,spesa7,qty7,rev7,marg7,inc_fatt_pct,categoria,is_civetta,pos,stock
943330264,MASSIGEN SONNO GUMMY 60CARAM,1,0.33,0,0.00,0.00,,0-vendite,f,20,0
009115027,FITOSTIMOLINE*CREMA 32G 15%,1,0.33,0,0.00,0.00,,0-vendite,f,27,25
972380909,BAGNOSCHIUMA ULTRADELICATO,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
944099769,IDRASTIN DETERGENTE STRUCCANTE,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
921895645,IDEAL SOLEIL VISO DRY TOUCH 30,1,0.33,0,0.00,0.00,,0-vendite,t,3,4
936065059,DERMOVITAMINA CALM CR IDR250ML,1,0.33,0,0.00,0.00,,0-vendite,f,15,7
951175900,SNS1 OP 30BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
938758214,CER'8 FAMILY SPRAY 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971299944,PERIO AID INTENSIVE CARE GEL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951501408,ADCMYFOLIC 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
927124103,HEPILOR COLLUTORIO 150ML,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
989056015,SUPRADYN RICARICA PRO B12 10FL,1,0.33,0,0.00,0.00,,0-vendite,f,99,7
931375695,PAPAVERO SOAVE PROFUMO 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,7,3
951343856,NERADIN 112CPS,1,0.33,0,0.00,0.00,,0-vendite,f,10,0
989855438,RHYNOGEN SOL NAS ISO 2SAC+2DEF,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
952052114,NOVA ENTERO 4MILIARDI 10FL,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
940562907,DERMAFRESH 24H P/NORM ROLL50ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,7
979097565,TONIMER LAB PANTHEXYL BABY SPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
951098540,MYOCARE 30BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
926084880,MICOCORD 70CPS,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
952099859,EUPHIDRA OMBRETTO CREMA BLU,1,0.33,0,0.00,0.00,,0-vendite,t,2,3
936005382,BALAMAL GEL SAPONE INTIMO250ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
982505265,XEODERM POLVERE 50G DM,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
938199142,PROPOLBERRY 3P 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
977667916,PEABROLIN DOL 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
042028023,OKITASK*OS GRAT 20BUST 40MG,1,0.33,0,0.00,0.00,,0-vendite,f,99,26
984966958,FOOTCARE SEPAR DITA DOPP S C10,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
952099277,EUPHIDRA BB CREMA COLOR BEIGE,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
950069955,RILASTIL XEROLACT OLIO DET,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
925931002,MEDI KL1 PLUS/GAMBAL CO 2 102,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
943949420,COLPLATIR 30CPR RIVESTITE,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
926574613,CH ANTIZANZ ULTRASUONI SPINA,1,0.33,0,0.00,0.00,,0-vendite,t,4,2
932236918,NIGHT&DAY RIALZO ANTISHOCK S,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
903438861,SINEAMIN PIPE RIGATE 500G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951553003,PHYSIOMER SPRAY NAS GETTO NORM,1,0.33,0,0.00,0.00,,0-vendite,f,8,4
988388486,MUSTELA VANITY SET 2024,1,0.33,0,0.00,0.00,,0-vendite,t,5,1
922364068,DERCOS SHAMPO ANTIFORF SENSITI,1,0.33,0,0.00,0.00,,0-vendite,f,99,13
950497952,TRICOVEL MIRNA EXOSOMES GEL4TU,1,0.33,0,0.00,0.00,,0-vendite,f,13,0
984505661,CURALIFE GRANI LUNGA VITA 35G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
983533821,XERIAL 30 GEL CREME 75ML,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
975454986,CONNETTIVINASILVER PLUS SPRAY,1,0.33,0,0.00,0.00,,0-vendite,f,11,2
945102111,DOCCIA GEL NEROLI VETIVER400ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,9
974404978,SUN SECURE ECR MI CR VISO 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
984569893,"SHINE ON HSPLUS CASTANO SC3,00",1,0.33,0,0.00,0.00,,0-vendite,t,5,7
982526966,NUTRIMIND 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
903594745,BIOSKIN PROT ALLUCE 1PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989011883,GRANOLA 20% PROTEIN BROW&CHERR,1,0.33,0,0.00,0.00,,0-vendite,t,1,19
905169722,ULTRA TAN 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
990647048,CRIOTERMICA CRIOGEL 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
903529016,VARISAN LUILEI COT1520 ADNE4,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
986904504,GIBAUD FASCIA POSTOP CLA H30 2,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
933462184,VIRIPROST 30PRL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
904665534,DER-MYC MOUSSE IDR CUTE MUCOSE,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
909721298,LADYGLORIA 18 COLGEST 140 SAH4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
977404704,CURCUMA&PIPERINA PLUS RAI60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
988751018,OTI DESOX 250ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
984910568,PRIMECOL 30CPR GASTRORESISTENT,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
906093707,BIOGEL CAPPUCCIO GR BLIST 1PZ,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
952099505,EUPHIDRA EYE LINER PENNAR MAR,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
982478517,JOVENGEN NATURINCAS COLLA 390G,1,0.33,0,0.00,0.00,,0-vendite,f,13,0
947236853,IPPOCASTANO GEL 100ML,1,0.33,0,0.00,0.00,,0-vendite,f,19,0
974895702,ERAFER+++ 30BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
902092143,SECURDRAIN VIA SACCA UR750 T10,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
925605610,PODIFER60 PLANTARE AMMORT 37,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
922262567,NEURONEV COMPLEX 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
984520332,DERMACOTONE PANN MUT L 12PZ,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
936048089,EUPH COLORPRO XD530 CAST D,1,0.33,0,0.00,0.00,,0-vendite,f,99,4
972778169,KRIN UP MELANINE 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
906280514,STRUVA 23 H917 AG BIANCO 3,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
933784783,LONGLIFE ZINC 25MG 100CPR,1,0.33,0,0.00,0.00,,0-vendite,f,34,0
926116815,ANTITROMBO SOLIDEA CALZA BI XL,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
924546221,CARPINO BI 500ML ANALCO GEM10+,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
977254147,EQUIMEL 40CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950836647,AVENE HYALURON A PROC CONT15ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
980817340,THOTALE UNGHIE E CAPELLI 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,5,0
984845925,VITAMINA D3 IBSA 1000UI 30FILM,1,0.33,0,0.00,0.00,,0-vendite,f,19,16
925369136,THROMBOSIS 18 ISP GAMB XXLC,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989669585,MY BODY CREMA GEL DREN 400ML,1,0.33,0,0.00,0.00,,0-vendite,f,21,6
951246901,UTIVAL 28BUST,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
970985519,HAIRGEN SHAMPOO 300ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
973145838,CALCIOBASE 30STICK 10ML,1,0.33,0,0.00,0.00,,0-vendite,f,39,0
980860302,BETAMUNAL COD 15CPS,1,0.33,0,0.00,0.00,,0-vendite,f,4,0
925833105,LAUFWUNDER CR PELLI SCREP 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
922553072,DRENAGILL30 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
938471683,SALI DI EPSOM POLVERE 500G,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951318221,"TWINS SILVER TRIPLE RO BL+3,50",1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924829169,MELATONINA CLASSIC 75PAST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
978240885,CERAVE SA DETERGENTE LEV 236ML,1,0.33,0,0.00,0.00,,0-vendite,f,16,3
951365168,ANTHELIOS UVSPORT GEL-CR 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,7
989888983,FLAMINAL FORTE 25G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989401981,ZZZQUIL NASAL STRIPS26PZ,1,0.33,0,0.00,0.00,,0-vendite,t,3,4
977367921,NUTRIVA DIUREVAL 15STICK PACK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986878371,PRANAROM DIGEST CONFORT 21CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
912532633,DEFENCE BODY ANTICELL 400ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
951128154,ERACISTAL BIOTIC 5BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
979069770,PERIPLO PROFUMO 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,9,3
979370436,SELTIR 600 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
983191457,AUTAN DEFENSE GENTLE 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,36
950086076,EUCERIN SUN ACTINIC CONTROL NF,1,0.33,0,0.00,0.00,,0-vendite,f,16,0
921116327,SCUDOTEX GAMB 70 EX NATURE 4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
949993455,HDLGELAR FREE 45CPS,1,0.33,0,0.00,0.00,,0-vendite,f,12,0
951484296,GIN BOTANICALS SPRAY CRP SETIF,1,0.33,0,0.00,0.00,,0-vendite,t,6,5
971393917,B-VITAL TOTALE 30CPR RIVESTITE,1,0.33,0,0.00,0.00,,0-vendite,f,34,0
983747003,APROPOS TUSS SCIR BAMBINI150ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
951106069,AVENE CLEANANCE GEL 400ML PS,1,0.33,0,0.00,0.00,,0-vendite,f,10,47
905025870,GHEE BIO BURRO CHIARIFICAT220G,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
986112845,ASTENOMIRT CVS 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
920904253,SCUDOTEX GAMB 140 OPEN DAINO 5,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
984632644,ROSA CANINA ESTR INTE TIT 500G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
940885522,AVENE COUVRANCE FDT NATURALE,1,0.33,0,0.00,0.00,,0-vendite,f,7,1
908595200,LADERM CREMA 30ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
986878054,ZZZQUIL SONNO KIDS 30PAST,1,0.33,0,0.00,0.00,,0-vendite,f,99,18
931509044,FERFOLC GOCCE 15ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951498726,SWING LEGGINGS MASSAG BLACK 4,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
904326562,SOMATIX 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
983746999,APROPOS TUSS SCIR ADULTI 150ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,2
983679578,CERAVE CREMA VISO IDRAT SPF50,1,0.33,0,0.00,0.00,,0-vendite,f,99,5
938060187,NIGHT&DAY COMF SOLETTA 1PAIO,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
972766873,FLORENTERO ACT 120CPR,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
972276188,CLOG EVO TPR UNISEX BLUE 44-45,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
927384673,GLORIAM MCR181 AT LU MX BEI XL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985495225,KAMILA NIVES 70 LEGGINS MI 4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980254510,FITOSTIMOLINE PLUS CREMA 32G,1,0.33,0,0.00,0.00,,0-vendite,t,1,32
913539161,SIG THR AG-MODX TS ML PA WHIT,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
020942025,"TROFODERMIN*CR DERM30G 0,5+0,5",1,0.33,0,0.00,0.00,,0-vendite,t,2,8
934425784,DANASE 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
986904516,GIBAUD FASCIA POSTOP CLA H30 3,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970517518,FORDENT SUPERFIX CREMA AD 40ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
979605449,COMPEED DURONI MEDIO 6PZ,1,0.33,0,0.00,0.00,,0-vendite,f,13,2
931581401,LADYGLORIA 18 AREG PU/A SAH 2,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971968134,DEODORANTE MINERAL AEROSOL,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
906985282,CALCIO AD3 PLUS 40CPR APPETIB,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
951992142,VERSET VALERIA 50ML 25,1,0.33,0,0.00,0.00,,0-vendite,f,10,0
977544954,PHYSIOMANCE ENZYM'UP 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989974439,DISCRONORM 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
972264636,BLEFASTOP GARZA COT PIE RX 28P,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
940562541,EUPHIDRA AMIDO OLIO DET 400ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,4
981937360,KERACNYL GEL DETERGENTE 400ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,2
986921740,FLAVIS DELIZIA ALLE ERBE 130G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
934488154,BIOKAP B BALSAMO NUTR DISTRIC,1,0.33,0,0.00,0.00,,0-vendite,f,19,0
973291925,OSTEORAL 30CPS MOLLI,1,0.33,0,0.00,0.00,,0-vendite,f,16,0
902685991,TETRAFLOR 60CPR,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
950453997,CITICOOS 1000 15FL,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
040282016,ACTIFED DECONGEST*SPRAY 10ML,1,0.33,0,0.00,0.00,,0-vendite,f,19,60
951161710,DIURICELL STICK FRUT BOSCO20BU,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
976399788,SERENITY PANN MUT CLASS EX XL,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
973292954,ACNAID CE SAPONE LIQUIDO 300ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
984867212,RILASTIL OLIO DERMATOL SPF50+,1,0.33,0,0.00,0.00,,0-vendite,f,12,12
990007193,DEO CLINICAL AEROSOL 125ML 26,1,0.33,0,0.00,0.00,,0-vendite,t,3,6
926420934,OLIPROX SCHIUMA 150ML CE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971485370,QUINOA SOFFIATA 125G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980287054,DEFENCE HAIR BALSAMO NUTR200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,9
913666119,FITOMATER SPACCAPIETRA 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951388848,FLORENTERO COMPLEX SOSP 60ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
973916909,ARNICA BIANCARDI GEL EXF 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
906701180,BASOSYN PLUS 120CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
926589452,MELATONINA DISPERT 120CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,11
985670645,AUSILIUM CREMA 15BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982475271,SERENITY MUT SD SENS MX L 15PZ,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
951884283,KLORANE SIERO CHININ CRES100ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
924994736,PULSOXIMETRO OXY-3,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
986475541,PROTEINE VEGETALI 270G,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
986496964,MIGAPROS 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986972002,"OCUTEARS ALO+0,4% PFMD 10ML",1,0.33,0,0.00,0.00,,0-vendite,f,99,0
949898086,VOGLIA SOLE SIERO GEL A/RUGHE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
975995059,URIAGE OLIO LAVANTE 1L,1,0.33,0,0.00,0.00,,0-vendite,t,26,0
947244618,CAROBIN PET FORTE 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,8,0
982932194,SILIPLUS 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
904045945,EUDREN 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
931029363,DONNADET MOUSSE DET 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985823741,FERRO IBSA 20FILM ORODISPERSIB,1,0.33,0,0.00,0.00,,0-vendite,f,99,29
989812173,EVAGYN GEL VAGINALE 8TUB 5ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
951047620,BIOCLIN DEO CONTROL CREMA 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
939197303,FITOBIOTUSS BB 150ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
902520182,GRANI DI LUNGA VITA 33G,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
977366842,MARKEUTICALS VOLUMEX SH 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
934179957,CAMPEDEX-5 15CPR OVOIDALI,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
935836751,ACNIBEN REPAIR IDRATANTE GEL,1,0.33,0,0.00,0.00,,0-vendite,f,29,0
945030726,VITICIST PROMO 14BUST+INTIMO,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
988770273,EARBUDDY ROSSO,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
901430052,HEMA PLEX FERRO ORGANICO 30TAV,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950851055,PROAURIS GOCCE AURICOLARI CANI,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
983173461,SERENITY SAG SD SENS PLUS 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
902574211,IRIS PROFUMO 50ML,1,0.33,0,0.00,0.00,,0-vendite,f,16,5
950072924,NITRONAT SHAPE VANIGLIA 14BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
943245567,EUPH FILLER CR ANTIR RIDUC,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
988303071,DENTIHEX GEL DENTALE ADES C/G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950010722,ZEONAM MED 100CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971130036,MEDI 18 GAMB P.AP SAB 3 2804PA,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
900337510,AVENE COLD CREAM 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
989679434,AGO EASY FARFALLA G21 100PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986913756,SEBIUM HYDRA CLEANSER 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,1
943315325,ASSONAL PEA 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,22,0
931660233,NUROLIT 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971953029,NUTRIFREE FETTE BISC 225G,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
901062846,LADYGLORIA 12 AREG 70 NE 2,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980771974,CLX WIPES 40SALV,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
978498739,TULIPANO ALZAMALATI DA LETTO,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950069916,RILASTIL DIFESA TRATT A/ROSSOR,1,0.33,0,0.00,0.00,,0-vendite,t,1,5
979798473,AMPOULE REFRESH YEUX 15ML,1,0.33,0,0.00,0.00,,0-vendite,f,8,3
931504462,DEPI 50+ CANOVA CREMA 50ML,1,0.33,0,0.00,0.00,,0-vendite,f,12,0
974035988,VITAMINA E400 BOTANICAL 60PRL,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
913588327,POLFIT POLSIERA SEMPL 19 SX S,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
989983438,PSIPROTO ELISIR 30CPS GASTRORE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
981350200,VARIFORM GINOCCH COT BEIGE 4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
933869974,LITOCALC 30BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971731169,CASTANEA VESCA GEMME MG 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
944779242,VITI COLESTEROLO 90PRL,1,0.33,0,0.00,0.00,,0-vendite,f,17,0
984402077,FLOSTADOL 12SUPP,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
988784955,POLYCURC 15STICKPACK,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
037899010,"FROBEN RAFFREDDORE*15ML 0,05%",1,0.33,0,0.00,0.00,,0-vendite,t,4,12
935569133,SOLIVEN 30CPS BIOSLINE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
935057505,"BIOKAP NUTRICDEL 6,06 BIO SAV",1,0.33,0,0.00,0.00,,0-vendite,f,99,0
908243710,CONVEEN GUA STR 30MM 30PZ 5130,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
050039015,"KETAZED*COLL FL 10ML 0,25MG/ML",1,0.33,0,0.00,0.00,,0-vendite,t,4,0
986987840,NOVAMIR 20BUST,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
987861008,SUPERALA CARNITINE 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
974059584,LINES CLAS RETT C/BARRI 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
940883352,BIOLIFTAN GEL MASK 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
932714759,FLEBEN 1000 10FL 15ML,1,0.33,0,0.00,0.00,,0-vendite,f,6,0
950480968,AGLUTEN TIGELLE 4PZ 35G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
981907506,PH FORMINIX GEL FORM TRAPP2X2G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
940050267,I SORBETTI FICOPOP SAPONE LIQ,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
975190101,PIC VEDO FAMILY TERMO DIGITALE,1,0.33,0,0.00,0.00,,0-vendite,f,18,4
921670093,ZETAMAX PUMP SPRAY 300ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
986857340,CERAVE BALSAMO RIPA AVANZ 50ML,1,0.33,0,0.00,0.00,,0-vendite,f,12,3
981467816,VERUM FORTELAX 80CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
900424300,ANTEVAL SERUM 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
983534544,LIPOSKIN MASK PHARCOS 15BUST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971131343,MIRTILLO NERO ESTR INTEGR200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924871561,REV IDRAX SERUM 30ML,1,0.33,0,0.00,0.00,,0-vendite,f,9,0
979357492,SENSIFINE AQUAGEL 40ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,1
942845607,LIVEDREN CREMA 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
104069012,EFFIPRO*4PIP GATTI,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
989348937,ENDOMETRIX 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
971130024,MEDI 18 GAMB P.AP SAB 2 2804PA,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
990150740,NUXE TROUSSE MY TRAVEL ESS2026,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
984632190,PROGAMET 30CPR GASTROPROTETTE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
930889439,HYIODINE AC IALURONICO IOD 50G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
984881387,AVENE GOMMAGE CORPO 200ML NF,1,0.33,0,0.00,0.00,,0-vendite,t,5,5
984767537,CICAPLAST BAUME B5+ 40ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,6
924286103,PROTEIN UP BARATTOLO 400G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970338265,OSSEAN LATTE DETERGENTE 200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985000571,ANTHELIOS LATTE 50+ PPACK 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,2
975973001,GIBAUD ORTHO ACT H35 CORS LS 4,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
935602262,OFTALDERM SHAMPOO 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
908648708,DELTACRIN SHAMPOO PHARCOS 250M,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
984623874,TONIMER PHYSIO MONOD 60FL 5ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,4
942790268,VARISAN ETHERE1520 ATPA PO3N,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
924421009,MEDI 15 UOMO G.MI NER 3 1550MI,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
951220108,SCIENTIA NOVA CREMA IDRAT400ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
947101224,DIFENSIL FLU SPRAY NASO 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,11
981076072,THERMACARE FASC COL/SPA/POLS2P,1,0.33,0,0.00,0.00,,0-vendite,f,99,3
986173250,SENSODYNE SENS&GUM ACT/PROT,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
973261581,OSTEOPAUSA 40CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
951091875,EUCERIN DC DET PURIF 400ML,1,0.33,0,0.00,0.00,,0-vendite,f,21,0
981152756,TADIOR 20CPS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
930214527,"EMOFORM PLAKOUT ACT0,12% COLLU",1,0.33,0,0.00,0.00,,0-vendite,t,3,0
952099669,EUPHIDRA MASCARA NERO ALLUN&IN,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
984146047,POLASE HYDRATION LAMPONE12BUST,1,0.33,0,0.00,0.00,,0-vendite,t,4,4
